Locatie,Time,Regiune,Nr. Inmatriculare,Caracteristica placii,Culoare placu?a,Acoperire caroserie vehicul,Tip,Culoare,Logo,Centura locului,Se apeleaza,Ornament,Imagine Panoramica,Lista de permisiuni (lista alba)/Lista cu persoanele blocate (lista neagra)
D7,02/09/2024 06:37,România,SV050365,Vehicle_20240902000000_20240902235959//0-755715-3-16-1-4488852962&E=VehicleAnalyse&I=775000.jpg,Necunoscut,Necunoscut,Sedan,Alb,Audi,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-755715-3-16-0-0453907&E=VehicleAnalyse&I=775000.jpg,General
D7,02/09/2024 06:37,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-755715-3-15-1-39552428979.jpg,Altul,Alb,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-755715-3-15-0-0424503&E=VehicleAnalyse&I=774999.jpg,General
D7,02/09/2024 06:36,Olanda,SV89DG,Vehicle_20240902000000_20240902235959//0-755715-3-14-1-4278802761&E=VehicleAnalyse&I=774998.jpg,Necunoscut,Necunoscut,Sedan,Alb,Volkswagen,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-755715-3-14-0-0432701&E=VehicleAnalyse&I=774998.jpg,General
D7,02/09/2024 06:36,România,SV10BVD,Vehicle_20240902000000_20240902235959//0-755715-3-13-1-4105541831&E=VehicleAnalyse&I=774997.jpg,Necunoscut,Necunoscut,Sedan,Alb,Hyundai,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-755715-3-13-0-0414445&E=VehicleAnalyse&I=774997.jpg,General
D7,02/09/2024 06:36,România,SV93CSL,Vehicle_20240902000000_20240902235959//0-755715-3-12-1-3809082695&E=VehicleAnalyse&I=774996.jpg,Necunoscut,Necunoscut,Sedan,Alb,Skoda,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-755715-3-12-0-0385663&E=VehicleAnalyse&I=774996.jpg,General
D7,02/09/2024 06:35,România,CJ26ASK,Vehicle_20240902000000_20240902235959//0-755715-3-11-1-3930572558&E=VehicleAnalyse&I=774995.jpg,Necunoscut,Necunoscut,Sedan,Alb,Chevrolet,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-755715-3-11-0-0397675&E=VehicleAnalyse&I=774995.jpg,General
D7,02/09/2024 06:35,România,SV18UNG,Vehicle_20240902000000_20240902235959//0-755715-3-10-1-4074341788&E=VehicleAnalyse&I=774994.jpg,Necunoscut,Necunoscut,Sedan,Alb,Buick,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-755715-3-10-0-0411282&E=VehicleAnalyse&I=774994.jpg,General
D7,02/09/2024 06:34,România,SV17BCX,Vehicle_20240902000000_20240902235959//0-755715-3-9-1-4218132130&E=VehicleAnalyse&I=774993.jpg,Necunoscut,Necunoscut,SUV,Alb,Venucia,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-755715-3-9-0-0426003&E=VehicleAnalyse&I=774993.jpg,General
D7,02/09/2024 06:33,România,SV82MDV,Vehicle_20240902000000_20240902235959//0-755715-3-8-1-3782131809&E=VehicleAnalyse&I=774992.jpg,Necunoscut,Necunoscut,Minicar,Alb,Intelig.,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-755715-3-8-0-0382082&E=VehicleAnalyse&I=774992.jpg,General
D7,02/09/2024 06:33,România,BN20ZAZ,Vehicle_20240902000000_20240902235959//0-755715-3-7-1-3738461623&E=VehicleAnalyse&I=774991.jpg,Necunoscut,Necunoscut,MPV,Alb,DongFeng,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-755715-3-7-0-0377529&E=VehicleAnalyse&I=774991.jpg,General
D7,02/09/2024 06:32,Letonia,SV14,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-755715-3-6-1-31485437907.jpg,Altul,Alb,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-755715-3-6-0-0352761&E=VehicleAnalyse&I=774990.jpg,General
D7,02/09/2024 06:32,România,SV11KWM,Vehicle_20240902000000_20240902235959//0-755715-3-5-1-3629891445&E=VehicleAnalyse&I=774989.jpg,Necunoscut,Necunoscut,Sedan,Negru,Volkswagen,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-755715-3-5-0-0366494&E=VehicleAnalyse&I=774989.jpg,General
D7,02/09/2024 06:32,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-755715-3-4-1-37467516377.jpg,Altul,Alb,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-755715-3-4-0-0391052&E=VehicleAnalyse&I=774988.jpg,General
D7,02/09/2024 06:31,România,SV60LST,Vehicle_20240902000000_20240902235959//0-755715-3-3-1-3708841691&E=VehicleAnalyse&I=774987.jpg,Necunoscut,Necunoscut,MPV,Negru,Volkswagen,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-755715-3-3-0-0374635&E=VehicleAnalyse&I=774987.jpg,General
D7,02/09/2024 06:31,România,SV17FHS,Vehicle_20240902000000_20240902235959//0-755715-3-2-1-3060881768&E=VehicleAnalyse&I=774986.jpg,Necunoscut,Necunoscut,Sedan,Negru,Volkswagen,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-755715-3-2-0-0309916&E=VehicleAnalyse&I=774986.jpg,General
D7,02/09/2024 06:30,România,SV28DWL,Vehicle_20240902000000_20240902235959//0-755715-3-1-1-4000871571&E=VehicleAnalyse&I=774985.jpg,Necunoscut,Necunoscut,Sedan,Alb,Volkswagen,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-755715-3-1-0-0403718&E=VehicleAnalyse&I=774985.jpg,General
D7,02/09/2024 06:30,România,SV52VOL,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-755715-3-0-1-36246031817.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-755715-3-0-0-0394277&E=VehicleAnalyse&I=774984.jpg,General
D7,02/09/2024 06:29,România,BN04WZS,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-754435-3-14-1-35139815791.jpg,Autofurgoneta,Alb,Nissan,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-754435-3-14-0-0367189&E=VehicleAnalyse&I=774983.jpg,General
D7,02/09/2024 06:28,Austria,SV15WUH,Vehicle_20240902000000_20240902235959//0-754435-3-13-1-3504461752&E=VehicleAnalyse&I=774982.jpg,Necunoscut,Necunoscut,Sedan,Alb,Citroen,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-754435-3-13-0-0354258&E=VehicleAnalyse&I=774982.jpg,General
D7,02/09/2024 06:28,România,SV25ASA,Vehicle_20240902000000_20240902235959//0-754435-3-12-1-3393561287&E=VehicleAnalyse&I=774981.jpg,Necunoscut,Necunoscut,Sedan,Alb,Volkswagen,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-754435-3-12-0-0342703&E=VehicleAnalyse&I=774981.jpg,General
D7,02/09/2024 06:26,România,SV16GFF,Vehicle_20240902000000_20240902235959//0-754435-3-11-1-3367641842&E=VehicleAnalyse&I=774980.jpg,Necunoscut,Necunoscut,Camioneta,Alb,SGMW,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-754435-3-11-0-0340666&E=VehicleAnalyse&I=774980.jpg,General
D7,02/09/2024 06:25,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-754435-3-10-1-31818529957.jpg,Altul,Argintiu,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-754435-3-10-0-0348142&E=VehicleAnalyse&I=774979.jpg,General
D7,02/09/2024 06:25,România,SV89ABI,Vehicle_20240902000000_20240902235959//0-754435-3-9-1-3000661503&E=VehicleAnalyse&I=774978.jpg,Necunoscut,Necunoscut,MPV,Alb,Buick,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-754435-3-9-0-0303629&E=VehicleAnalyse&I=774978.jpg,General
D7,02/09/2024 06:25,România,SV15WEW,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-754435-3-8-1-31977317298.jpg,Sedan,Negru,Nissan,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-754435-3-8-0-0337071&E=VehicleAnalyse&I=774977.jpg,General
D7,02/09/2024 06:25,România,SV21ROD,Vehicle_20240902000000_20240902235959//0-754435-3-7-1-2645471739&E=VehicleAnalyse&I=774976.jpg,Necunoscut,Necunoscut,MPV,Negru,Volkswagen,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-754435-3-7-0-0268346&E=VehicleAnalyse&I=774976.jpg,General
D7,02/09/2024 06:25,România,SV66KLA,Vehicle_20240902000000_20240902235959//0-754435-3-6-1-3596781864&E=VehicleAnalyse&I=774975.jpg,Necunoscut,Necunoscut,Autofurgoneta,Alb,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-754435-3-6-0-0363602&E=VehicleAnalyse&I=774975.jpg,General
D7,02/09/2024 06:23,România,SV17RVM,Vehicle_20240902000000_20240902235959//0-754435-3-5-1-3483641843&E=VehicleAnalyse&I=774974.jpg,Necunoscut,Necunoscut,Sedan,Negru,Skoda,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-754435-3-5-0-0352267&E=VehicleAnalyse&I=774974.jpg,General
D7,02/09/2024 06:20,România,SV19DYO,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-754435-3-4-1-34033418288.jpg,SUV,Alb,TOYOTA,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-754435-3-4-0-0358622&E=VehicleAnalyse&I=774973.jpg,General
D7,02/09/2024 06:19,România,SV15CZB,Vehicle_20240902000000_20240902235959//0-754435-3-3-1-3088741508&E=VehicleAnalyse&I=774972.jpg,Necunoscut,Necunoscut,Sedan,Alb,Skoda,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-754435-3-3-0-0312442&E=VehicleAnalyse&I=774972.jpg,General
D7,02/09/2024 06:18,România,SV16ZLK,Vehicle_20240902000000_20240902235959//0-754435-3-2-1-3032391393&E=VehicleAnalyse&I=774971.jpg,Necunoscut,Necunoscut,Sedan,Alb,Volkswagen,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-754435-3-2-0-0306692&E=VehicleAnalyse&I=774971.jpg,General
D7,02/09/2024 06:16,Lituania,SV930,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-754435-3-1-1-30169416620.jpg,Sedan,Negru,Volkswagen,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-754435-3-1-0-0318314&E=VehicleAnalyse&I=774970.jpg,General
D7,02/09/2024 06:15,Necunoscut,V6MX,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-754435-3-0-1-25768811537.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-754435-3-0-0-0269225&E=VehicleAnalyse&I=774969.jpg,General
D7,02/09/2024 06:14,Austria,SV0VVH,Vehicle_20240902000000_20240902235959//0-753239-3-17-1-2877961209&E=VehicleAnalyse&I=774968.jpg,Necunoscut,Necunoscut,Sedan,Negru,Buick,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-753239-3-17-0-0291065&E=VehicleAnalyse&I=774968.jpg,General
D7,02/09/2024 06:13,Letonia,SV38,Vehicle_20240902000000_20240902235959//0-753239-3-16-1-3318701706&E=VehicleAnalyse&I=774967.jpg,Necunoscut,Necunoscut,Autobuz mediu,Alb,Vad,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-753239-3-16-0-0335636&E=VehicleAnalyse&I=774967.jpg,General
D7,02/09/2024 06:13,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-753239-3-15-1-30200811584.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-753239-3-15-0-0313592&E=VehicleAnalyse&I=774966.jpg,General
D7,02/09/2024 06:13,România,SV15GEI,Vehicle_20240902000000_20240902235959//0-753239-3-14-1-2899401442&E=VehicleAnalyse&I=774965.jpg,Necunoscut,Necunoscut,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-753239-3-14-0-0293442&E=VehicleAnalyse&I=774965.jpg,General
D7,02/09/2024 06:12,România,CJ24ZZY,Vehicle_20240902000000_20240902235959//0-753239-3-13-1-3184371668&E=VehicleAnalyse&I=774964.jpg,Necunoscut,Necunoscut,SUV,Alb,Benz,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-753239-3-13-0-0322165&E=VehicleAnalyse&I=774964.jpg,General
D7,02/09/2024 06:09,România,SV12FWU,Vehicle_20240902000000_20240902235959//0-753239-3-12-1-2731891603&E=VehicleAnalyse&I=774963.jpg,Necunoscut,Necunoscut,SUV,Negru,Volkswagen,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-753239-3-12-0-0276852&E=VehicleAnalyse&I=774963.jpg,General
D7,02/09/2024 06:08,România,SV05KVZ,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-753239-3-11-1-26384712874.jpg,Autobuz mediu,Negru,Vad,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-753239-3-11-0-0276721&E=VehicleAnalyse&I=774962.jpg,General
D7,02/09/2024 06:08,Necunoscut,CJ48BUJ,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-753239-3-10-1-26181714242.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-753239-3-10-0-0276059&E=VehicleAnalyse&I=774961.jpg,General
D7,02/09/2024 06:07,Necunoscut,SV62GN,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-753239-3-9-1-27899913981.jpg,MPV,Negru,DongFeng,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-753239-3-9-0-0292980&E=VehicleAnalyse&I=774960.jpg,General
D7,02/09/2024 06:07,Necunoscut,SV02RXC,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-753239-3-8-1-24856620269.jpg,SUV,Alb,BMW,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-753239-3-8-0-0268835&E=VehicleAnalyse&I=774959.jpg,General
D7,02/09/2024 06:05,Necunoscut,SV91GPF,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-753239-3-7-1-2333789264.jpg,Sedan,Negru,BYD,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-753239-3-7-0-0242642&E=VehicleAnalyse&I=774958.jpg,General
D7,02/09/2024 06:05,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-753239-3-6-1-15878711984.jpg,Altul,Gri,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-753239-3-6-0-0170771&E=VehicleAnalyse&I=774957.jpg,General
D7,02/09/2024 06:04,Regatul Unit,G7CXP,Vehicle_20240902000000_20240902235959//0-753239-3-5-1-2801361425&E=VehicleAnalyse&I=774956.jpg,Necunoscut,Necunoscut,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-753239-3-5-0-0283621&E=VehicleAnalyse&I=774956.jpg,General
D7,02/09/2024 06:03,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-753239-3-4-1-14715711829.jpg,Altul,Gri,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-753239-3-4-0-0158986&E=VehicleAnalyse&I=774955.jpg,General
D7,02/09/2024 06:02,România,SV32BRO,Vehicle_20240902000000_20240902235959//0-753239-3-3-1-3274341540&E=VehicleAnalyse&I=774954.jpg,Necunoscut,Necunoscut,SUV,Negru,Volvo,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-753239-3-3-0-0331034&E=VehicleAnalyse&I=774954.jpg,General
D7,02/09/2024 06:02,Olanda,SV100M,Vehicle_20240902000000_20240902235959//0-753239-3-2-1-2738941461&E=VehicleAnalyse&I=774953.jpg,Necunoscut,Necunoscut,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-753239-3-2-0-0277415&E=VehicleAnalyse&I=774953.jpg,General
D7,02/09/2024 06:02,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-753239-3-1-1-15016226816.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-753239-3-1-0-0176978&E=VehicleAnalyse&I=774952.jpg,General
D7,02/09/2024 06:02,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-753239-3-0-1-15008935246.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-753239-3-0-0-0185335&E=VehicleAnalyse&I=774951.jpg,General
D7,02/09/2024 06:01,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-753074-3-3-1-14140120130.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-753074-3-3-0-0161531&E=VehicleAnalyse&I=774950.jpg,General
D7,02/09/2024 06:01,România,NT08ZZI,Vehicle_20240902000000_20240902235959//0-753074-3-2-1-2054671683&E=VehicleAnalyse&I=774949.jpg,Necunoscut,Necunoscut,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-753074-3-2-0-0209210&E=VehicleAnalyse&I=774949.jpg,General
D7,02/09/2024 06:00,România,BN13WOC,Vehicle_20240902000000_20240902235959//0-753074-3-1-1-2458161464&E=VehicleAnalyse&I=774948.jpg,Necunoscut,Necunoscut,Sedan,Negru,Lifan,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-753074-3-1-0-0249340&E=VehicleAnalyse&I=774948.jpg,General
D7,02/09/2024 06:00,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-753074-3-0-1-15018415548.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-753074-3-0-0-0165732&E=VehicleAnalyse&I=774947.jpg,General
D7,02/09/2024 05:59,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-751302-3-12-1-14028612789.jpg,Altul,Gri,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-751302-3-12-0-0153075&E=VehicleAnalyse&I=774946.jpg,General
D7,02/09/2024 05:55,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-751302-3-11-1-2550577220.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-751302-3-11-0-0262277&E=VehicleAnalyse&I=774945.jpg,General
D7,02/09/2024 05:55,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-751302-3-10-1-15078927018.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-751302-3-10-0-0177807&E=VehicleAnalyse&I=774944.jpg,General
D7,02/09/2024 05:55,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-751302-3-9-1-13854523671.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-751302-3-9-0-0162216&E=VehicleAnalyse&I=774943.jpg,General
D7,02/09/2024 05:55,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-751302-3-8-1-14769942560.jpg,Altul,Alb,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-751302-3-8-0-0190259&E=VehicleAnalyse&I=774942.jpg,General
D7,02/09/2024 05:54,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-751302-3-7-1-17833615962.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-751302-3-7-0-0194298&E=VehicleAnalyse&I=774941.jpg,General
D7,02/09/2024 05:49,România,SV78SYL,Vehicle_20240902000000_20240902235959//0-751302-3-6-1-2145031647&E=VehicleAnalyse&I=774940.jpg,Necunoscut,Necunoscut,Sedan,Alb,Vad,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-751302-3-6-0-0218210&E=VehicleAnalyse&I=774940.jpg,General
D7,02/09/2024 05:49,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-751302-3-5-1-2176195634.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-751302-3-5-0-0223253&E=VehicleAnalyse&I=774939.jpg,General
D7,02/09/2024 05:49,Germania,B731MMP,Vehicle_20240902000000_20240902235959//0-751302-3-4-1-2809771357&E=VehicleAnalyse&I=774938.jpg,Necunoscut,Necunoscut,Minicar,Alb,BYD,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-751302-3-4-0-0284394&E=VehicleAnalyse&I=774938.jpg,General
D7,02/09/2024 05:49,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-751302-3-3-1-16096611477.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-751302-3-3-0-0172443&E=VehicleAnalyse&I=774937.jpg,General
D7,02/09/2024 05:48,România,BN07EUT,Vehicle_20240902000000_20240902235959//0-751302-3-2-1-1960481890&E=VehicleAnalyse&I=774936.jpg,Necunoscut,Necunoscut,Camioneta,Negru,SGMW,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-751302-3-2-0-0199998&E=VehicleAnalyse&I=774936.jpg,General
D7,02/09/2024 05:48,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-751302-3-1-1-1407109568.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-751302-3-1-0-0150278&E=VehicleAnalyse&I=774935.jpg,General
D7,02/09/2024 05:45,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-751302-3-0-1-15382347351.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-751302-3-0-0-0201174&E=VehicleAnalyse&I=774934.jpg,General
D7,02/09/2024 05:36,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-749921-3-7-1-2435189015.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-749921-3-7-0-0252533&E=VehicleAnalyse&I=774933.jpg,General
D7,02/09/2024 05:35,România,B732MMO,Vehicle_20240902000000_20240902235959//0-749921-3-6-1-2839751395&E=VehicleAnalyse&I=774932.jpg,Necunoscut,Necunoscut,SUV,Alb,Vad,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-749921-3-6-0-0287430&E=VehicleAnalyse&I=774932.jpg,General
D7,02/09/2024 05:35,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-749921-3-5-1-18087016399.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-749921-3-5-0-0197269&E=VehicleAnalyse&I=774931.jpg,General
D7,02/09/2024 05:35,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-749921-3-4-1-15627513241.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-749921-3-4-0-0169516&E=VehicleAnalyse&I=774930.jpg,General
D7,02/09/2024 05:35,România,SV58MAX,Vehicle_20240902000000_20240902235959//0-749921-3-3-1-2426121410&E=VehicleAnalyse&I=774929.jpg,Necunoscut,Necunoscut,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-749921-3-3-0-0246082&E=VehicleAnalyse&I=774929.jpg,General
D7,02/09/2024 05:34,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-749921-3-2-1-14004422923.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-749921-3-2-0-0162967&E=VehicleAnalyse&I=774928.jpg,General
D7,02/09/2024 05:34,Necunoscut,SV81MRL,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-749921-3-1-1-29546510377.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-749921-3-1-0-0305842&E=VehicleAnalyse&I=774927.jpg,General
D7,02/09/2024 05:34,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-749921-3-0-1-14059622716.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-749921-3-0-0-0163312&E=VehicleAnalyse&I=774926.jpg,General
D7,02/09/2024 05:26,România,SV35SYA,Vehicle_20240902000000_20240902235959//0-747577-3-11-1-2119131260&E=VehicleAnalyse&I=774925.jpg,Necunoscut,Necunoscut,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-747577-3-11-0-0215233&E=VehicleAnalyse&I=774925.jpg,General
D7,02/09/2024 05:26,Italia,SV566FC,Vehicle_20240902000000_20240902235959//0-747577-3-10-1-2621621471&E=VehicleAnalyse&I=774924.jpg,Necunoscut,Necunoscut,Minicar,Alb,BYD,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-747577-3-10-0-0265693&E=VehicleAnalyse&I=774924.jpg,General
D7,02/09/2024 05:26,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-747577-3-9-1-16667531644.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-747577-3-9-0-0198319&E=VehicleAnalyse&I=774923.jpg,General
